image_name,pred_label_61,conf_label_61,true_label_61,correct_61,top3_label_61,pred_crop,conf_crop,true_crop,correct_crop,pred_disease,conf_disease,true_disease,correct_disease,pred_severity3,conf_severity3,true_severity3,correct_severity3
1_11.jpg,1,0.8911729454994202,1,1,"[[1, 0.8911729454994202], [2, 0.0313618965446949], [0, 0.005997990723699331]]",0,0.889535665512085,0,1,1,0.8936271667480469,1,1,1,0.9272692203521729,1,1
1_12.jpg,1,0.8778043389320374,1,1,"[[1, 0.8778043389320374], [0, 0.030970051884651184], [2, 0.024253763258457184]]",0,0.939890444278717,0,1,1,0.8511043787002563,1,1,1,0.8420911431312561,1,1
1_13.jpg,1,0.7147512435913086,1,1,"[[1, 0.7147512435913086], [2, 0.13563235104084015], [0, 0.006982605904340744]]",0,0.8876553773880005,0,1,1,0.8788444399833679,1,1,1,0.8228979110717773,1,1
1_14.jpg,1,0.7437878847122192,1,1,"[[1, 0.7437878847122192], [0, 0.06435643136501312], [2, 0.03696192800998688]]",0,0.9329752326011658,0,1,1,0.7693261504173279,1,1,1,0.8369541168212891,1,1
1_15.JPG,1,0.7472397685050964,1,1,"[[1, 0.7472397685050964], [2, 0.07459398359060287], [0, 0.04269389435648918]]",0,0.9464886784553528,0,1,1,0.8508065342903137,1,1,1,0.8099313974380493,1,1
1_16.jpg,1,0.8024360537528992,1,1,"[[1, 0.8024360537528992], [0, 0.05793333053588867], [2, 0.021830037236213684]]",0,0.9106149077415466,0,1,1,0.7794296145439148,1,1,1,0.8698015809059143,1,1
1_17.jpg,33,0.9165040850639343,1,0,"[[33, 0.9165040850639343], [36, 0.0025293075013905764], [34, 0.0023351646959781647]]",7,0.9470311999320984,0,0,0,0.8952779769897461,1,0,0,0.9251688718795776,1,0
1_18.jpg,1,0.7951933741569519,1,1,"[[1, 0.7951933741569519], [2, 0.09850912541151047], [0, 0.00969783216714859]]",0,0.9290181994438171,0,1,1,0.8899800777435303,1,1,1,0.7957350015640259,1,1
1_19.JPG,1,0.5786218643188477,1,1,"[[1, 0.5786218643188477], [2, 0.23555141687393188], [0, 0.006175963673740625]]",0,0.8756422400474548,0,1,1,0.8532053828239441,1,1,1,0.7265559434890747,1,1
1_20.jpg,1,0.7875300645828247,1,1,"[[1, 0.7875300645828247], [2, 0.09944810718297958], [0, 0.019448760896921158]]",0,0.9330336451530457,0,1,1,0.8926383256912231,1,1,1,0.8089756965637207,1,1
1_21.jpg,1,0.769351065158844,1,1,"[[1, 0.769351065158844], [2, 0.08229648321866989], [0, 0.011111513711512089]]",0,0.8952635526657104,0,1,1,0.8748812079429626,1,1,1,0.8688320517539978,1,1
1_22.JPG,1,0.9230576753616333,1,1,"[[1, 0.9230576753616333], [2, 0.01833680085837841], [0, 0.004936911165714264]]",0,0.8985654711723328,0,1,1,0.9171191453933716,1,1,1,0.9524701237678528,1,1
1_23.jpg,1,0.5734521746635437,1,1,"[[1, 0.5734521746635437], [0, 0.15790021419525146], [3, 0.06290910392999649]]",0,0.9576341509819031,0,1,1,0.5931315422058105,1,1,1,0.7835059762001038,1,1
1_24.JPG,2,0.5428435206413269,1,0,"[[2, 0.5428435206413269], [1, 0.29607516527175903], [37, 0.0076440200209617615]]",0,0.9137651324272156,0,1,1,0.8850961923599243,1,1,2,0.5412306189537048,1,0
1_25.jpg,1,0.9341998100280762,1,1,"[[1, 0.9341998100280762], [2, 0.02422727830708027], [0, 0.007009315770119429]]",0,0.9420260190963745,0,1,1,0.942480206489563,1,1,1,0.9383827447891235,1,1
1_26.jpg,1,0.853687047958374,1,1,"[[1, 0.853687047958374], [2, 0.03575167804956436], [0, 0.02062387205660343]]",0,0.9513059258460999,0,1,1,0.8682717680931091,1,1,1,0.8558938503265381,1,1
1_27.JPG,1,0.5362424850463867,1,1,"[[1, 0.5362424850463867], [2, 0.3642021715641022], [0, 0.003934087697416544]]",0,0.9327336549758911,0,1,1,0.9398060441017151,1,1,1,0.5421788096427917,1,1
1_28.JPG,2,0.5077589154243469,1,0,"[[2, 0.5077589154243469], [1, 0.3771643340587616], [31, 0.004757183138281107]]",0,0.9427717924118042,0,1,1,0.9507941603660583,1,1,1,0.5155157446861267,1,1
1_29.jpg,1,0.41842517256736755,1,1,"[[1, 0.41842517256736755], [2, 0.39496615529060364], [50, 0.0057909986935555935]]",0,0.8836276531219482,0,1,1,0.8701829314231873,1,1,1,0.5020071268081665,1,1
2_30.jpg,1,0.8059285283088684,2,0,"[[1, 0.8059285283088684], [2, 0.10761398822069168], [0, 0.005706449970602989]]",0,0.9307849407196045,0,1,1,0.9206949472427368,1,1,1,0.8285835385322571,2,0
2_31.jpg,7,0.6285119652748108,2,0,"[[7, 0.6285119652748108], [1, 0.057444602251052856], [2, 0.04704674333333969]]",1,0.6268269419670105,0,0,4,0.5028522610664368,1,0,1,0.879172146320343,2,0
2_32.jpg,2,0.6161485314369202,2,1,"[[2, 0.6161485314369202], [1, 0.14758709073066711], [49, 0.028761260211467743]]",0,0.8322500586509705,0,1,1,0.7760555744171143,1,1,1,0.4533063471317291,2,0
2_33.JPG,2,0.9035835862159729,2,1,"[[2, 0.9035835862159729], [1, 0.008853452280163765], [5, 0.0033450769260525703]]",0,0.8787247538566589,0,1,1,0.8543668985366821,1,1,2,0.9643493890762329,2,1
2_34.JPG,2,0.8297110795974731,2,1,"[[2, 0.8297110795974731], [1, 0.06356994062662125], [8, 0.00426496472209692]]",0,0.8912214636802673,0,1,1,0.8962529897689819,1,1,2,0.8727892637252808,2,1
2_35.jpg,2,0.7593169808387756,2,1,"[[2, 0.7593169808387756], [1, 0.09717310220003128], [57, 0.004305629525333643]]",0,0.914625346660614,0,1,1,0.8633981347084045,1,1,2,0.8057637214660645,2,1
2_36.JPG,2,0.7665761709213257,2,1,"[[2, 0.7665761709213257], [1, 0.05607827752828598], [35, 0.008830995298922062]]",0,0.8608993291854858,0,1,1,0.8331435918807983,1,1,2,0.7798506021499634,2,1
2_37.jpg,2,0.8635460138320923,2,1,"[[2, 0.8635460138320923], [1, 0.014761353842914104], [5, 0.004287748597562313]]",0,0.8546158075332642,0,1,1,0.7646654844284058,1,1,2,0.9299106001853943,2,1
2_38.jpg,2,0.9624847173690796,2,1,"[[2, 0.9624847173690796], [8, 0.0024978548754006624], [1, 0.0019264734582975507]]",0,0.9204530715942383,0,1,1,0.9092129468917847,1,1,2,0.9886670708656311,2,1
2_39.jpg,1,0.6069679260253906,2,0,"[[1, 0.6069679260253906], [2, 0.26183292269706726], [0, 0.007754302583634853]]",0,0.9232059121131897,0,1,1,0.9221222400665283,1,1,1,0.5801023840904236,2,0
2_40.jpg,2,0.9502609372138977,2,1,"[[2, 0.9502609372138977], [1, 0.0192615557461977], [37, 0.0009529849048703909]]",0,0.9536463618278503,0,1,1,0.9536378979682922,1,1,2,0.9330291152000427,2,1
2_41.jpg,1,0.693574845790863,2,0,"[[1, 0.693574845790863], [0, 0.08936834335327148], [2, 0.0718080997467041]]",0,0.9171546101570129,0,1,1,0.7847989201545715,1,1,1,0.6689225435256958,2,0
2_42.jpg,1,0.8338891267776489,2,0,"[[1, 0.8338891267776489], [2, 0.0772438496351242], [0, 0.01041132491081953]]",0,0.9238660931587219,0,1,1,0.9247593879699707,1,1,1,0.8202803134918213,2,0
2_43.jpg,2,0.5233467817306519,2,1,"[[2, 0.5233467817306519], [1, 0.33532944321632385], [18, 0.004513019695878029]]",0,0.9206295609474182,0,1,1,0.9092618823051453,1,1,2,0.5343201160430908,2,1
2_44.jpg,2,0.793362021446228,2,1,"[[2, 0.793362021446228], [1, 0.06946370005607605], [8, 0.003934741020202637]]",0,0.8955351114273071,0,1,1,0.8606062531471252,1,1,2,0.8210672736167908,2,1
2_45.jpg,2,0.7999231815338135,2,1,"[[2, 0.7999231815338135], [1, 0.07399550825357437], [19, 0.004754836671054363]]",0,0.8850969076156616,0,1,1,0.8905354738235474,1,1,2,0.8426933884620667,2,1
2_46.JPG,2,0.9088174700737,2,1,"[[2, 0.9088174700737], [1, 0.01607029139995575], [8, 0.0045400457456707954]]",0,0.8939657211303711,0,1,1,0.8918523192405701,1,1,2,0.9535776376724243,2,1
2_47.jpg,2,0.9331961870193481,2,1,"[[2, 0.9331961870193481], [8, 0.004698385018855333], [23, 0.003284250618889928]]",0,0.8865437507629395,0,1,1,0.8449253439903259,1,1,2,0.983307957649231,2,1
2_48.JPG,2,0.780070424079895,2,1,"[[2, 0.780070424079895], [1, 0.05533609911799431], [0, 0.03546937182545662]]",0,0.9472299814224243,0,1,1,0.7821648120880127,1,1,2,0.8513906598091125,2,1
2_49.JPG,2,0.916809618473053,2,1,"[[2, 0.916809618473053], [1, 0.011978525668382645], [8, 0.002776219043880701]]",0,0.9126463532447815,0,1,1,0.8656678199768066,1,1,2,0.9436854720115662,2,1
2_50.JPG,2,0.9245278239250183,2,1,"[[2, 0.9245278239250183], [1, 0.023192794993519783], [8, 0.003137006424367428]]",0,0.9258530139923096,0,1,1,0.8976895213127136,1,1,2,0.9216245412826538,2,1
2_51.jpg,2,0.808274507522583,2,1,"[[2, 0.808274507522583], [1, 0.06576252728700638], [5, 0.0035540491808205843]]",0,0.8844490051269531,0,1,1,0.8696988224983215,1,1,2,0.8553798198699951,2,1
58_52.jpg,58,0.8716014623641968,58,1,"[[58, 0.8716014623641968], [59, 0.033250030130147934], [60, 0.0025974512100219727]]",9,0.9114421010017395,9,1,21,0.9324728846549988,21,1,1,0.9123125672340393,1,1
58_53.jpg,58,0.8838446140289307,58,1,"[[58, 0.8838446140289307], [59, 0.03416145592927933], [56, 0.0033214353024959564]]",9,0.9281516671180725,9,1,21,0.9358723163604736,21,1,1,0.8869948387145996,1,1
58_54.jpg,58,0.863434910774231,58,1,"[[58, 0.863434910774231], [59, 0.02057112194597721], [56, 0.013343782164156437]]",9,0.9119676947593689,9,1,21,0.9041199088096619,21,1,1,0.9217230677604675,1,1
58_55.JPG,58,0.5547580122947693,58,1,"[[58, 0.5547580122947693], [59, 0.34492841362953186], [23, 0.002476369496434927]]",9,0.9173884987831116,9,1,21,0.924540638923645,21,1,1,0.5685251355171204,1,1
58_56.JPG,58,0.6181478500366211,58,1,"[[58, 0.6181478500366211], [59, 0.2626977264881134], [60, 0.002891050884500146]]",9,0.9113532900810242,9,1,21,0.9117686748504639,21,1,1,0.6766893267631531,1,1
58_57.jpg,58,0.8943922519683838,58,1,"[[58, 0.8943922519683838], [59, 0.04115566983819008], [15, 0.0013472521677613258]]",9,0.9263515472412109,9,1,21,0.9398427605628967,21,1,1,0.9056192636489868,1,1
58_58.jpg,58,0.8729928731918335,58,1,"[[58, 0.8729928731918335], [59, 0.043326590210199356], [43, 0.002331394702196121]]",9,0.9303035140037537,9,1,21,0.9302507638931274,21,1,1,0.8891336917877197,1,1
58_59.jpg,58,0.6829954981803894,58,1,"[[58, 0.6829954981803894], [59, 0.19646938145160675], [12, 0.0028855546843260527]]",9,0.9080119132995605,9,1,21,0.893219530582428,21,1,1,0.7225247621536255,1,1
58_60.JPG,59,0.5948945879936218,58,0,"[[59, 0.5948945879936218], [58, 0.2584061324596405], [46, 0.016494276002049446]]",9,0.9539401531219482,9,1,21,0.8784767389297485,21,1,1,0.4854111671447754,1,1
58_61.jpg,59,0.5797595977783203,58,0,"[[59, 0.5797595977783203], [58, 0.3225964903831482], [32, 0.0026370782870799303]]",9,0.9209125638008118,9,1,21,0.9134787917137146,21,1,2,0.593475341796875,1,0
58_62.JPG,58,0.6053524613380432,58,1,"[[58, 0.6053524613380432], [59, 0.2679821252822876], [15, 0.002953955437988043]]",9,0.909549355506897,9,1,21,0.9168758392333984,21,1,1,0.650083065032959,1,1
58_63.jpg,58,0.8734124898910522,58,1,"[[58, 0.8734124898910522], [59, 0.023452866822481155], [41, 0.0037434911355376244]]",9,0.9226920008659363,9,1,21,0.932624340057373,21,1,1,0.9165722131729126,1,1
58_64.JPG,58,0.883744478225708,58,1,"[[58, 0.883744478225708], [59, 0.018204234540462494], [52, 0.0030493426602333784]]",9,0.9056419134140015,9,1,21,0.9151719808578491,21,1,1,0.9335361123085022,1,1
58_65.jpg,58,0.6869425177574158,58,1,"[[58, 0.6869425177574158], [59, 0.19374337792396545], [46, 0.00399377616122365]]",9,0.8965398669242859,9,1,21,0.9113803505897522,21,1,1,0.7264785170555115,1,1
58_66.jpg,58,0.885491669178009,58,1,"[[58, 0.885491669178009], [59, 0.0463033989071846], [56, 0.003020734526216984]]",9,0.9394751191139221,9,1,21,0.9393905997276306,21,1,1,0.9107107520103455,1,1
58_67.jpg,58,0.9098154902458191,58,1,"[[58, 0.9098154902458191], [59, 0.012951374053955078], [37, 0.001909388112835586]]",9,0.9214635491371155,9,1,21,0.9239671230316162,21,1,1,0.9396836757659912,1,1
58_68.JPG,58,0.6736674308776855,58,1,"[[58, 0.6736674308776855], [59, 0.21393723785877228], [25, 0.003058576723560691]]",9,0.9187213182449341,9,1,21,0.9286240339279175,21,1,1,0.745735764503479,1,1
58_69.JPG,58,0.9019675254821777,58,1,"[[58, 0.9019675254821777], [59, 0.02791515551507473], [52, 0.00210534012876451]]",9,0.9261208176612854,9,1,21,0.9429954290390015,21,1,1,0.904926598072052,1,1
58_70.JPG,59,0.851313054561615,58,0,"[[59, 0.851313054561615], [58, 0.039082325994968414], [19, 0.0028279151301831007]]",9,0.9059677124023438,9,1,21,0.9098978638648987,21,1,2,0.8752756118774414,1,0
58_71.jpg,58,0.8563684821128845,58,1,"[[58, 0.8563684821128845], [59, 0.04890026897192001], [41, 0.0025475546717643738]]",9,0.9195078015327454,9,1,21,0.9219556450843811,21,1,1,0.8790429830551147,1,1
58_72.jpg,58,0.6138668060302734,58,1,"[[58, 0.6138668060302734], [59, 0.275416761636734], [32, 0.002664480824023485]]",9,0.9159539937973022,9,1,21,0.9141480326652527,21,1,1,0.6853048205375671,1,1
58_73.JPG,58,0.8215829133987427,58,1,"[[58, 0.8215829133987427], [59, 0.08139560371637344], [1, 0.002429656218737364]]",9,0.9188346862792969,9,1,21,0.9232174754142761,21,1,1,0.8349146842956543,1,1
58_74.jpg,59,0.4633430540561676,58,0,"[[59, 0.4633430540561676], [58, 0.40662670135498047], [57, 0.004202133975923061]]",9,0.9063233137130737,9,1,21,0.9009957909584045,21,1,2,0.48001495003700256,1,0
58_75.jpg,58,0.9210221171379089,58,1,"[[58, 0.9210221171379089], [59, 0.010061267763376236], [56, 0.0020835306495428085]]",9,0.9307782053947449,9,1,21,0.9380931258201599,21,1,1,0.93450528383255,1,1
58_76.jpg,58,0.4684237837791443,58,1,"[[58, 0.4684237837791443], [59, 0.40293484926223755], [57, 0.003837061580270529]]",9,0.9161736965179443,9,1,21,0.9127107858657837,21,1,2,0.4874650239944458,1,0
58_77.JPG,59,0.8113813400268555,58,0,"[[59, 0.8113813400268555], [58, 0.09795446693897247], [60, 0.003733409568667412]]",9,0.9185925126075745,9,1,21,0.9221816658973694,21,1,2,0.8427208065986633,1,0
58_78.jpg,58,0.8961822986602783,58,1,"[[58, 0.8961822986602783], [59, 0.026382913812994957], [41, 0.0027113445103168488]]",9,0.9395554065704346,9,1,21,0.9411760568618774,21,1,1,0.9100560545921326,1,1
58_79.jpg,59,0.49851277470588684,58,0,"[[59, 0.49851277470588684], [58, 0.3755855858325958], [57, 0.004462328273802996]]",9,0.9065179228782654,9,1,21,0.9011383652687073,21,1,2,0.5352581143379211,1,0
58_80.jpg,59,0.6348134875297546,58,0,"[[59, 0.6348134875297546], [58, 0.24542343616485596], [54, 0.003722722642123699]]",9,0.9137312769889832,9,1,21,0.8954078555107117,21,1,2,0.6163449883460999,1,0
58_81.jpg,59,0.5122510194778442,58,0,"[[59, 0.5122510194778442], [58, 0.38437527418136597], [57, 0.008019845932722092]]",9,0.9229074120521545,9,1,21,0.91337651014328,21,1,2,0.5549540519714355,1,0
58_82.JPG,58,0.9194735288619995,58,1,"[[58, 0.9194735288619995], [59, 0.012027913704514503], [41, 0.0027693670708686113]]",9,0.9246863722801208,9,1,21,0.9302990436553955,21,1,1,0.9427707195281982,1,1
58_83.JPG,59,0.4579842984676361,58,0,"[[59, 0.4579842984676361], [58, 0.44514843821525574], [60, 0.003174173878505826]]",9,0.9212048053741455,9,1,21,0.9261412024497986,21,1,1,0.49581998586654663,1,1
58_84.jpg,58,0.8540824055671692,58,1,"[[58, 0.8540824055671692], [59, 0.05147503316402435], [57, 0.0030517815612256527]]",9,0.9307480454444885,9,1,21,0.9269089102745056,21,1,1,0.8802716732025146,1,1
58_85.jpg,58,0.8211355805397034,58,1,"[[58, 0.8211355805397034], [59, 0.08228398114442825], [41, 0.002704374957829714]]",9,0.9307347536087036,9,1,21,0.9317764043807983,21,1,1,0.8495742082595825,1,1
58_86.JPG,59,0.8936434388160706,58,0,"[[59, 0.8936434388160706], [58, 0.016497086733579636], [60, 0.002651200396940112]]",9,0.9245530962944031,9,1,21,0.9188597798347473,21,1,2,0.918318510055542,1,0
58_87.jpg,58,0.8717379570007324,58,1,"[[58, 0.8717379570007324], [59, 0.029997695237398148], [41, 0.0024487078189849854]]",9,0.9157044291496277,9,1,21,0.9164591431617737,21,1,1,0.9044076800346375,1,1
58_88.JPG,58,0.45840340852737427,58,1,"[[58, 0.45840340852737427], [59, 0.42537546157836914], [47, 0.002946099964901805]]",9,0.9162722229957581,9,1,21,0.9074034094810486,21,1,1,0.5086180567741394,1,1
58_89.jpg,58,0.5409994721412659,58,1,"[[58, 0.5409994721412659], [59, 0.35118594765663147], [56, 0.004418415483087301]]",9,0.9145665168762207,9,1,21,0.9251159429550171,21,1,1,0.5878145098686218,1,1
58_90.jpg,58,0.7961981296539307,58,1,"[[58, 0.7961981296539307], [59, 0.095832958817482], [41, 0.0027533273678272963]]",9,0.9162343144416809,9,1,21,0.9183908700942993,21,1,1,0.8361986875534058,1,1
58_91.JPG,59,0.8848211765289307,58,0,"[[59, 0.8848211765289307], [58, 0.03259582445025444], [25, 0.003010479500517249]]",9,0.9227818250656128,9,1,21,0.9183477759361267,21,1,2,0.8960222005844116,1,0
58_92.JPG,59,0.4256451725959778,58,0,"[[59, 0.4256451725959778], [58, 0.4077379107475281], [47, 0.0053130751475691795]]",9,0.8926929235458374,9,1,21,0.88157057762146,21,1,2,0.49027517437934875,1,0
58_93.JPG,59,0.4726825952529907,58,0,"[[59, 0.4726825952529907], [58, 0.40582096576690674], [56, 0.003123248927295208]]",9,0.9193960428237915,9,1,21,0.9061974287033081,21,1,2,0.4865560531616211,1,0
58_94.jpg,59,0.46297556161880493,58,0,"[[59, 0.46297556161880493], [58, 0.42995911836624146], [56, 0.002673990558832884]]",9,0.914141058921814,9,1,21,0.9204429984092712,21,1,1,0.49926984310150146,1,1
58_95.JPG,58,0.49960535764694214,58,1,"[[58, 0.49960535764694214], [59, 0.365627259016037], [47, 0.0040861209854483604]]",9,0.9133162498474121,9,1,21,0.8992859125137329,21,1,1,0.5414835810661316,1,1
58_96.jpg,58,0.8879937529563904,58,1,"[[58, 0.8879937529563904], [59, 0.03995366021990776], [41, 0.0016053479630500078]]",9,0.9219008088111877,9,1,21,0.9326675534248352,21,1,1,0.9042232036590576,1,1
58_97.jpg,58,0.854537308216095,58,1,"[[58, 0.854537308216095], [59, 0.045890748500823975], [56, 0.0025877265725284815]]",9,0.9126719832420349,9,1,21,0.9049742221832275,21,1,1,0.9080640077590942,1,1
58_98.jpg,59,0.45296189188957214,58,0,"[[59, 0.45296189188957214], [58, 0.4287918210029602], [15, 0.0029963485430926085]]",9,0.9186785221099854,9,1,21,0.9116654992103577,21,1,2,0.48360398411750793,1,0
58_99.JPG,59,0.697983980178833,58,0,"[[59, 0.697983980178833], [58, 0.19435326755046844], [7, 0.0029186538886278868]]",9,0.9108582139015198,9,1,21,0.9212185740470886,21,1,2,0.6842546463012695,1,0
58_100.JPG,58,0.8872575759887695,58,1,"[[58, 0.8872575759887695], [59, 0.027156515046954155], [41, 0.002202003262937069]]",9,0.9180318713188171,9,1,21,0.9321277141571045,21,1,1,0.9058656096458435,1,1
58_101.jpg,58,0.8254331350326538,58,1,"[[58, 0.8254331350326538], [59, 0.07215483486652374], [57, 0.003741772146895528]]",9,0.9115973114967346,9,1,21,0.913561224937439,21,1,1,0.8512706160545349,1,1
58_102.jpg,58,0.8389721512794495,58,1,"[[58, 0.8389721512794495], [59, 0.06260722130537033], [43, 0.0022495617158710957]]",9,0.9196140170097351,9,1,21,0.9098127484321594,21,1,1,0.8800600171089172,1,1
58_103.jpg,58,0.7369034290313721,58,1,"[[58, 0.7369034290313721], [59, 0.16016782820224762], [15, 0.0024529676884412766]]",9,0.9090550541877747,9,1,21,0.9100384712219238,21,1,1,0.7923792004585266,1,1
58_104.jpg,59,0.44632866978645325,58,0,"[[59, 0.44632866978645325], [58, 0.43878209590911865], [46, 0.003778926795348525]]",9,0.9041752815246582,9,1,21,0.9246108531951904,21,1,1,0.5312595963478088,1,1
58_105.JPG,59,0.5063410401344299,58,0,"[[59, 0.5063410401344299], [58, 0.3234942853450775], [56, 0.016782253980636597]]",9,0.9143139123916626,9,1,21,0.8799827694892883,21,1,2,0.49407699704170227,1,0
58_106.JPG,58,0.510308563709259,58,1,"[[58, 0.510308563709259], [59, 0.36367470026016235], [57, 0.004329546820372343]]",9,0.9111570119857788,9,1,21,0.9024297595024109,21,1,1,0.5998510122299194,1,1
58_107.jpg,58,0.8062734007835388,58,1,"[[58, 0.8062734007835388], [59, 0.08869911730289459], [60, 0.0025577160995453596]]",9,0.9200250506401062,9,1,21,0.920994222164154,21,1,1,0.8106003403663635,1,1
58_108.JPG,58,0.5982798933982849,58,1,"[[58, 0.5982798933982849], [59, 0.2817946672439575], [57, 0.003568297252058983]]",9,0.9067342281341553,9,1,21,0.9082854986190796,21,1,1,0.6767716407775879,1,1
58_109.JPG,58,0.8635255098342896,58,1,"[[58, 0.8635255098342896], [59, 0.04607318714261055], [37, 0.0022819649893790483]]",9,0.9149348139762878,9,1,21,0.9181336760520935,21,1,1,0.8936217427253723,1,1
58_110.JPG,58,0.7106366753578186,58,1,"[[58, 0.7106366753578186], [59, 0.17648595571517944], [57, 0.005388736724853516]]",9,0.9173864126205444,9,1,21,0.9213582277297974,21,1,1,0.6969339847564697,1,1
58_111.JPG,59,0.8368590474128723,58,0,"[[59, 0.8368590474128723], [58, 0.05976599082350731], [39, 0.0026701006572693586]]",9,0.9157485365867615,9,1,21,0.917638897895813,21,1,2,0.8419514298439026,1,0
58_112.JPG,59,0.8730019927024841,58,0,"[[59, 0.8730019927024841], [58, 0.01514488272368908], [43, 0.002915232442319393]]",9,0.9019080400466919,9,1,21,0.9033308029174805,21,1,2,0.9096240997314453,1,0
58_113.jpg,58,0.9066115021705627,58,1,"[[58, 0.9066115021705627], [59, 0.008827528916299343], [41, 0.002437372924759984]]",9,0.9105648994445801,9,1,21,0.9221658706665039,21,1,1,0.9394421577453613,1,1
58_114.jpg,58,0.8978772759437561,58,1,"[[58, 0.8978772759437561], [59, 0.03642252832651138], [60, 0.0018148915842175484]]",9,0.9455111622810364,9,1,21,0.9473696947097778,21,1,1,0.8942540287971497,1,1
58_115.JPG,58,0.902548611164093,58,1,"[[58, 0.902548611164093], [59, 0.013941122218966484], [41, 0.002444526180624962]]",9,0.9185224175453186,9,1,21,0.9239026308059692,21,1,1,0.9276553392410278,1,1
58_116.jpg,58,0.7239058613777161,58,1,"[[58, 0.7239058613777161], [59, 0.16784460842609406], [21, 0.002670138841494918]]",9,0.9229059815406799,9,1,21,0.9175593852996826,21,1,1,0.7915729284286499,1,1
58_117.jpg,58,0.8903168439865112,58,1,"[[58, 0.8903168439865112], [59, 0.017636315897107124], [52, 0.00255990750156343]]",9,0.9146016240119934,9,1,21,0.927294135093689,21,1,1,0.9275299906730652,1,1
58_118.JPG,58,0.567514955997467,58,1,"[[58, 0.567514955997467], [59, 0.31001758575439453], [28, 0.0028810619842261076]]",9,0.9274641275405884,9,1,21,0.9219932556152344,21,1,1,0.6165681481361389,1,1
58_119.jpg,58,0.9235354065895081,58,1,"[[58, 0.9235354065895081], [59, 0.008149206638336182], [52, 0.0017650589579716325]]",9,0.9267078638076782,9,1,21,0.9373733997344971,21,1,1,0.9477776885032654,1,1
58_120.JPG,58,0.6512581706047058,58,1,"[[58, 0.6512581706047058], [59, 0.24610570073127747], [46, 0.0031538037583231926]]",9,0.9309976100921631,9,1,21,0.9271755814552307,21,1,1,0.7194082140922546,1,1
58_121.JPG,59,0.4365699589252472,58,0,"[[59, 0.4365699589252472], [58, 0.4313434064388275], [8, 0.003134871833026409]]",9,0.9062178134918213,9,1,21,0.9060183167457581,21,1,1,0.5223948359489441,1,1
58_122.jpg,58,0.6571305394172668,58,1,"[[58, 0.6571305394172668], [59, 0.24740129709243774], [37, 0.002158867660909891]]",9,0.9155865907669067,9,1,21,0.9252211451530457,21,1,1,0.6796115040779114,1,1
58_123.jpg,59,0.6969612836837769,58,0,"[[59, 0.6969612836837769], [58, 0.18948067724704742], [57, 0.0045901634730398655]]",9,0.9112326502799988,9,1,21,0.902380645275116,21,1,2,0.7028367519378662,1,0
